BookingStatus,Wno,ClassOfTravel,JourneyDate,Weekdays,Month,Days,Astatus
TQWL,1,SL,29-09-2017,6,9,29,0
TQWL,19,3A,29-09-2017,6,9,29,0
TQWL,21,3A,29-09-2017,6,9,29,0
TQWL,2,2A,29-09-2017,6,9,29,0
TQWL,12,3A,29-09-2017,6,9,29,0
TQWL,31,SL,29-09-2017,6,9,29,0
TQWL,44,SL,29-09-2017,6,9,29,0
TQWL,46,SL,29-09-2017,6,9,29,0
TQWL,104,SL,29-09-2017,6,9,29,0
TQWL,62,SL,29-09-2017,6,9,29,0
TQWL,9,SL,30-09-2017,7,9,30,0
TQWL,18,3A,30-09-2017,7,9,30,0
TQWL,4,2A,30-09-2017,7,9,30,0
TQWL,49,SL,30-09-2017,7,9,30,0
TQWL,37,SL,30-09-2017,7,9,30,0
TQWL,76,SL,30-09-2017,7,9,30,0
TQWL,117,SL,30-09-2017,7,9,30,0
TQWL,19,3A,30-09-2017,7,9,30,0
TQWL,68,SL,30-09-2017,7,9,30,0
TQWL,10,SL,1/10/2017,1,10,1,0
TQWL,39,SL,30-09-2017,7,9,30,0
TQWL,16,SL,30-09-2017,7,9,30,0
TQWL,10,3A,1/10/2017,1,10,1,0
TQWL,45,SL,1/10/2017,1,10,1,0
TQWL,100,SL,1/10/2017,1,10,1,0
TQWL,69,SL,1/10/2017,1,10,1,0
TQWL,61,SL,1/10/2017,1,10,1,0
TQWL,8,SL,3/10/2017,3,10,3,0
TQWL,16,3A,3/10/2017,3,10,3,0
TQWL,8,SL,3/10/2017,3,10,3,0
TQWL,8,SL,4/10/2017,4,10,4,0
TQWL,6,SL,4/10/2017,4,10,4,1
TQWL,96,SL,3/10/2017,3,10,3,0
TQWL,28,SL,3/10/2017,3,10,3,0
TQWL,52,SL,3/10/2017,3,10,3,0
TQWL,19,SL,5/10/2017,5,10,5,0
TQWL,69,SL,5/10/2017,5,10,5,1
TQWL,34,SL,4/10/2017,4,10,4,0
TQWL,53,SL,4/10/2017,4,10,4,0
TQWL,30,SL,4/10/2017,4,10,4,0
TQWL,63,SL,4/10/2017,4,10,4,0
TQWL,99,SL,4/10/2017,4,10,4,0
TQWL,54,SL,4/10/2017,4,10,4,0
TQWL,46,SL,4/10/2017,4,10,4,0
TQWL,8,SL,4/10/2017,4,10,4,0
TQWL,12,SL,4/10/2017,4,10,4,0
TQWL,117,SL,4/10/2017,4,10,4,0
TQWL,9,3A,5/10/2017,5,10,5,0
TQWL,7,SL,5/10/2017,5,10,5,1
TQWL,3,3A,5/10/2017,5,10,5,1
TQWL,1,SL,4/11/2017,7,11,4,1
TQWL,3,3A,4/11/2017,7,11,4,0
TQWL,2,3A,5/11/2017,1,11,5,0
TQWL,14,3A,4/11/2017,7,11,4,0
WL,53,SL,7/12/2016,4,12,7,0
WL,1,2A,7/12/2016,4,12,7,0
WL,30,SL,11/12/2016,1,12,11,0
WL,1,3A,13-12-2016,3,12,13,1
WL,11,SL,13-12-2016,3,12,13,0
WL,9,SL,15-12-2016,5,12,15,0
WL,10,SL,15-12-2016,5,12,15,0
WL,1,2A,13-12-2016,3,12,13,1
WL,7,3A,15-12-2016,5,12,15,0
WL,62,SL,15-12-2016,5,12,15,1
WL,9,SL,16-12-2016,6,12,16,0
WL,15,SL,15-12-2016,5,12,15,0
WL,7,SL,15-12-2016,5,12,15,0
WL,86,SL,15-12-2016,5,12,15,0
WL,53,SL,16-12-2016,6,12,16,0
WL,85,SL,16-12-2016,6,12,16,0
WL,29,SL,16-12-2016,6,12,16,0
WL,15,SL,16-12-2016,6,12,16,0
WL,20,SL,16-12-2016,6,12,16,0
WL,11,SL,17-12-2016,7,12,17,1
WL,2,2A,16-12-2016,6,12,16,1
WL,12,3A,18-12-2016,1,12,18,0
WL,19,3A,18-12-2016,1,12,18,0
WL,6,SL,19-12-2016,2,12,19,1
WL,3,SL,18-12-2016,1,12,18,1
WL,53,SL,19-12-2016,2,12,19,0
WL,3,SL,20-12-2016,3,12,20,0
WL,14,3A,19-12-2016,2,12,19,0
WL,28,SL,19-12-2016,2,12,19,0
WL,52,SL,19-12-2016,2,12,19,1
WL,51,SL,20-12-2016,3,12,20,0
WL,22,3A,20-12-2016,3,12,20,0
WL,4,SL,20-12-2016,3,12,20,0
WL,32,3A,21-12-2016,4,12,21,0
WL,19,3A,21-12-2016,4,12,21,1
WL,35,3A,21-12-2016,4,12,21,0
WL,1,SL,22-12-2016,5,12,22,0
WL,81,SL,21-12-2016,4,12,21,0
WL,1,SL,21-12-2016,4,12,21,1
WL,6,SL,22-12-2016,5,12,22,0
WL,6,3A,20-12-2016,3,12,20,1
WL,4,2A,21-12-2016,4,12,21,1
WL,7,3A,22-12-2016,5,12,22,1
WL,98,SL,22-12-2016,5,12,22,0
WL,79,SL,22-12-2016,5,12,22,0
WL,18,SL,22-12-2016,5,12,22,0
WL,46,SL,22-12-2016,5,12,22,0
WL,89,SL,22-12-2016,5,12,22,0
WL,31,SL,22-12-2016,5,12,22,0
WL,15,SL,23-12-2016,6,12,23,0
WL,36,3A,22-12-2016,5,12,22,1
WL,84,SL,22-12-2016,5,12,22,0
WL,123,SL,22-12-2016,5,12,22,0
WL,14,SL,23-12-2016,6,12,23,0
WL,34,SL,22-12-2016,5,12,22,0
WL,77,SL,23-12-2016,6,12,23,0
WL,39,SL,23-12-2016,6,12,23,0
WL,32,SL,23-12-2016,6,12,23,0
WL,19,3A,23-12-2016,6,12,23,0
WL,10,SL,23-12-2016,6,12,23,0
WL,40,SL,23-12-2016,6,12,23,0
WL,78,SL,23-12-2016,6,12,23,0
WL,30,3A,23-12-2016,6,12,23,0
WL,43,SL,23-12-2016,6,12,23,0
WL,2,SL,25-12-2016,1,12,25,0
WL,8,SL,25-12-2016,1,12,25,0
WL,38,3A,23-12-2016,6,12,23,0
WL,30,3A,25-12-2016,1,12,25,0
WL,59,SL,25-12-2016,1,12,25,0
WL,27,SL,25-12-2016,1,12,25,0
WL,34,SL,25-12-2016,1,12,25,0
WL,1,SL,25-12-2016,1,12,25,1
WL,9,3A,26-12-2016,2,12,26,0
WL,2,SL,27-12-2016,3,12,27,0
WL,3,3A,26-12-2016,2,12,26,0
WL,3,3A,26-12-2016,2,12,26,0
WL,15,SL,27-12-2016,3,12,27,0
WL,4,3A,27-12-2016,3,12,27,0
WL,6,3A,27-12-2016,3,12,27,0
WL,54,SL,26-12-2016,2,12,26,0
WL,60,SL,26-12-2016,2,12,26,0
WL,38,SL,27-12-2016,3,12,27,1
WL,20,SL,27-12-2016,3,12,27,0
WL,57,SL,27-12-2016,3,12,27,0
WL,11,SL,29-12-2016,5,12,29,0
WL,14,SL,29-12-2016,5,12,29,0
WL,43,SL,29-12-2016,5,12,29,1
WL,21,SL,29-12-2016,5,12,29,1
WL,26,SL,30-12-2016,6,12,30,0
WL,32,SL,30-12-2016,6,12,30,0
WL,4,SL,30-12-2016,6,12,30,1
WL,12,SL,30-12-2016,6,12,30,0
WL,29,SL,30-12-2016,6,12,30,0
WL,4,SL,31-12-2016,7,12,31,0
WL,16,3A,1/1/2017,1,1,1,0
WL,11,SL,2/1/2017,2,1,2,0
WL,47,SL,2/1/2017,2,1,2,1
WL,10,3A,3/1/2017,3,1,3,1
WL,5,3A,3/1/2017,3,1,3,1
WL,12,SL,3/1/2017,3,1,3,0
WL,25,SL,3/1/2017,3,1,3,0
WL,3,3A,3/1/2017,3,1,3,1
WL,10,3A,4/1/2017,4,1,4,0
WL,51,SL,5/1/2017,5,1,5,0
WL,66,SL,5/1/2017,5,1,5,0
WL,6,SL,5/1/2017,5,1,5,0
WL,1,2A,6/1/2017,6,1,6,1
WL,55,SL,6/1/2017,6,1,6,0
WL,32,SL,6/1/2017,6,1,6,0
WL,61,SL,6/1/2017,6,1,6,0
WL,9,SL,6/1/2017,6,1,6,1
TQWL,4,SL,23-05-2017,3,5,23,0
TQWL,6,3A,23-05-2017,3,5,23,0
TQWL,1,SL,25-05-2017,5,5,25,1
TQWL,3,SL,25-05-2017,5,5,25,1
TQWL,17,3A,25-05-2017,5,5,25,0
TQWL,4,SL,25-05-2017,5,5,25,0
TQWL,15,SL,25-05-2017,5,5,25,0
TQWL,5,SL,26-05-2017,6,5,26,1
TQWL,5,SL,26-05-2017,6,5,26,0
TQWL,40,SL,26-05-2017,6,5,26,0
TQWL,76,SL,26-05-2017,6,5,26,0
TQWL,22,3A,26-05-2017,6,5,26,0
TQWL,2,2A,26-05-2017,6,5,26,0
TQWL,15,SL,26-05-2017,6,5,26,0
TQWL,98,SL,27-05-2017,7,5,27,0
TQWL,11,3A,27-05-2017,7,5,27,0
TQWL,7,SL,27-05-2017,7,5,27,1
TQWL,16,SL,27-05-2017,7,5,27,1
TQWL,2,3A,28-05-2017,1,5,28,0
TQWL,1,3A,28-05-2017,1,5,28,0
TQWL,26,3A,28-05-2017,1,5,28,0
TQWL,12,SL,28-05-2017,1,5,28,1
TQWL,2,SL,29-05-2017,2,5,29,0
TQWL,8,SL,29-05-2017,2,5,29,0
TQWL,5,SL,29-05-2017,2,5,29,0
TQWL,10,SL,29-05-2017,2,5,29,1
TQWL,54,SL,29-05-2017,2,5,29,0
TQWL,6,SL,29-05-2017,2,5,29,0
TQWL,3,SL,30-05-2017,3,5,30,1
TQWL,11,SL,29-05-2017,2,5,29,0
TQWL,12,SL,30-05-2017,3,5,30,1
TQWL,1,SL,31-05-2017,4,5,31,0
TQWL,4,2A,30-05-2017,3,5,30,0
TQWL,2,3A,31-05-2017,4,5,31,1
TQWL,15,3A,31-05-2017,4,5,31,1
TQWL,19,SL,30-05-2017,3,5,30,0
TQWL,17,3A,31-05-2017,4,5,31,1
TQWL,18,SL,30-05-2017,3,5,30,0
TQWL,40,SL,31-05-2017,4,5,31,0
TQWL,3,SL,31-05-2017,4,5,31,1
TQWL,5,SL,1/6/2017,5,6,1,1
TQWL,29,3A,1/6/2017,5,6,1,0
TQWL,6,3A,1/6/2017,5,6,1,0
TQWL,21,SL,1/6/2017,5,6,1,1
TQWL,33,SL,1/6/2017,5,6,1,0
TQWL,23,3A,1/6/2017,5,6,1,0
TQWL,28,SL,1/6/2017,5,6,1,0
TQWL,91,SL,1/6/2017,5,6,1,0
TQWL,15,3A,2/6/2017,6,6,2,0
TQWL,3,3A,2/6/2017,6,6,2,0
TQWL,44,SL,2/6/2017,6,6,2,0
TQWL,11,3A,2/6/2017,6,6,2,0
TQWL,45,SL,2/6/2017,6,6,2,0
TQWL,98,SL,1/6/2017,5,6,1,0
TQWL,8,SL,2/6/2017,6,6,2,0
TQWL,21,SL,2/6/2017,6,6,2,0
TQWL,27,3A,2/6/2017,6,6,2,0
TQWL,78,SL,2/6/2017,6,6,2,0
TQWL,18,3A,2/6/2017,6,6,2,0
TQWL,3,SL,6/10/2017,6,10,6,0
TQWL,7,SL,6/10/2017,6,10,6,0
TQWL,77,SL,6/10/2017,6,10,6,0
TQWL,4,2A,6/10/2017,6,10,6,0
TQWL,13,SL,7/10/2017,7,10,7,0
TQWL,16,3A,6/10/2017,6,10,6,0
TQWL,10,SL,6/10/2017,6,10,6,1
TQWL,9,3A,5/11/2017,1,11,5,0
TQWL,67,SL,5/11/2017,1,11,5,0
TQWL,89,SL,5/11/2017,1,11,5,0
TQWL,7,SL,6/11/2017,2,11,6,1
TQWL,83,SL,5/11/2017,1,11,5,0
TQWL,2,SL,6/11/2017,2,11,6,0
TQWL,41,SL,6/11/2017,2,11,6,0
TQWL,45,SL,6/11/2017,2,11,6,0
TQWL,4,SL,6/11/2017,2,11,6,0
TQWL,6,SL,6/11/2017,2,11,6,0
TQWL,1,SL,7/11/2017,3,11,7,1
TQWL,8,3A,6/11/2017,2,11,6,1
TQWL,1,SL,8/11/2017,4,11,8,0
TQWL,5,3A,9/11/2017,5,11,9,1
TQWL,25,SL,8/11/2017,4,11,8,0
TQWL,39,SL,9/11/2017,5,11,9,0
TQWL,22,SL,9/11/2017,5,11,9,0
TQWL,55,SL,9/11/2017,5,11,9,0
TQWL,46,SL,9/11/2017,5,11,9,0
TQWL,21,SL,10/11/2017,6,11,10,0
TQWL,10,SL,11/11/2017,7,11,11,0
TQWL,17,3A,10/11/2017,6,11,10,0
TQWL,36,SL,10/11/2017,6,11,10,0
TQWL,51,SL,9/11/2017,5,11,9,0
TQWL,75,SL,10/11/2017,6,11,10,0
TQWL,1,SL,11/11/2017,7,11,11,1
TQWL,5,SL,12/11/2017,1,11,12,1
TQWL,24,3A,10/11/2017,6,11,10,0
TQWL,3,3A,11/11/2017,7,11,11,0
TQWL,64,SL,10/11/2017,6,11,10,0
TQWL,13,3A,12/11/2017,1,11,12,0
TQWL,11,3A,12/11/2017,1,11,12,0
TQWL,54,SL,12/11/2017,1,11,12,0
TQWL,8,SL,12/11/2017,1,11,12,0
TQWL,6,3A,11/11/2017,7,11,11,1
TQWL,39,SL,11/11/2017,7,11,11,0
TQWL,42,SL,12/11/2017,1,11,12,0
TQWL,9,SL,12/11/2017,1,11,12,1
TQWL,101,SL,12/11/2017,1,11,12,0
TQWL,21,SL,13-11-2017,2,11,13,0
TQWL,4,SL,14-11-2017,3,11,14,1
TQWL,85,SL,12/11/2017,1,11,12,0
TQWL,3,SL,14-11-2017,3,11,14,1
TQWL,3,SL,15-11-2017,4,11,15,1
TQWL,12,SL,14-11-2017,3,11,14,1
TQWL,23,SL,14-11-2017,3,11,14,0
TQWL,32,SL,15-11-2017,4,11,15,0
TQWL,45,SL,15-11-2017,4,11,15,0
TQWL,1,SL,15-11-2017,4,11,15,0
TQWL,54,SL,15-11-2017,4,11,15,0
TQWL,10,SL,16-11-2017,5,11,16,0
TQWL,2,SL,17-11-2017,6,11,17,1
TQWL,44,SL,16-11-2017,5,11,16,0
TQWL,14,3A,16-11-2017,5,11,16,1
TQWL,60,SL,16-11-2017,5,11,16,0
TQWL,11,3A,17-11-2017,6,11,17,0
TQWL,10,3A,17-11-2017,6,11,17,0
TQWL,22,3A,17-11-2017,6,11,17,0
TQWL,98,SL,17-11-2017,6,11,17,0
TQWL,72,SL,17-11-2017,6,11,17,0
TQWL,84,SL,17-11-2017,6,11,17,0
TQWL,30,3A,18-11-2017,7,11,18,0
TQWL,100,SL,17-11-2017,6,11,17,0
TQWL,60,SL,17-11-2017,6,11,17,0
TQWL,27,SL,18-11-2017,7,11,18,0
TQWL,78,SL,17-11-2017,6,11,17,0
TQWL,6,SL,18-11-2017,7,11,18,0
TQWL,6,SL,31-12-2017,1,12,31,0
TQWL,3,SL,31-12-2017,1,12,31,1
TQWL,1,SL,1/1/2018,2,1,1,0
TQWL,15,3A,31-12-2017,1,12,31,0
TQWL,2,3A,1/1/2018,2,1,1,1
TQWL,4,2A,1/1/2018,2,1,1,1
TQWL,41,SL,1/1/2018,2,1,1,0
TQWL,4,SL,3/1/2018,4,1,3,1
TQWL,66,SL,3/1/2018,4,1,3,0
TQWL,5,3A,3/1/2018,4,1,3,1
TQWL,60,SL,3/1/2018,4,1,3,0
TQWL,31,SL,3/1/2018,4,1,3,0
TQWL,27,SL,3/1/2018,4,1,3,0
TQWL,1,SL,5/1/2018,6,1,5,1
TQWL,4,SL,5/1/2018,6,1,5,0
TQWL,9,SL,4/1/2018,5,1,4,0
TQWL,81,SL,4/1/2018,5,1,4,0
TQWL,48,SL,4/1/2018,5,1,4,0
TQWL,50,SL,4/1/2018,5,1,4,0
TQWL,31,SL,5/1/2018,6,1,5,0
TQWL,106,SL,5/1/2018,6,1,5,0
TQWL,44,SL,5/1/2018,6,1,5,0
TQWL,19,SL,5/1/2018,6,1,5,0
TQWL,1,2A,4/1/2018,5,1,4,0
TQWL,76,SL,5/1/2018,6,1,5,0
TQWL,85,SL,5/1/2018,6,1,5,0
TQWL,5,3A,7/1/2018,1,1,7,0
TQWL,5,3A,5/1/2018,6,1,5,0
TQWL,53,SL,7/1/2018,1,1,7,0
TQWL,2,3A,7/1/2018,1,1,7,0
TQWL,17,SL,7/1/2018,1,1,7,0
TQWL,19,SL,7/1/2018,1,1,7,0
TQWL,26,SL,7/1/2018,1,1,7,0
TQWL,22,SL,7/1/2018,1,1,7,0
TQWL,7,3A,7/1/2018,1,1,7,1
TQWL,102,SL,7/1/2018,1,1,7,0
TQWL,80,SL,7/1/2018,1,1,7,0
TQWL,49,SL,8/1/2018,2,1,8,0
TQWL,47,SL,7/1/2018,1,1,7,0
TQWL,16,SL,8/1/2018,2,1,8,0
TQWL,22,SL,8/1/2018,2,1,8,0
TQWL,61,SL,9/1/2018,3,1,9,0
TQWL,100,SL,8/1/2018,2,1,8,1
TQWL,2,SL,10/1/2018,4,1,10,1
TQWL,87,SL,9/1/2018,3,1,9,0
TQWL,47,SL,9/1/2018,3,1,9,0
TQWL,104,SL,9/1/2018,3,1,9,0
TQWL,8,3A,9/1/2018,3,1,9,0
TQWL,1,3A,10/1/2018,4,1,10,0
TQWL,86,SL,10/1/2018,4,1,10,0
TQWL,117,SL,9/1/2018,3,1,9,0
TQWL,87,SL,10/1/2018,4,1,10,0
TQWL,19,SL,10/1/2018,4,1,10,0
TQWL,28,3A,10/1/2018,4,1,10,0
TQWL,113,SL,10/1/2018,4,1,10,0
TQWL,61,SL,10/1/2018,4,1,10,0
TQWL,97,SL,10/1/2018,4,1,10,0
TQWL,120,SL,10/1/2018,4,1,10,0
TQWL,114,SL,11/1/2018,5,1,11,0
TQWL,108,SL,11/1/2018,5,1,11,0
TQWL,14,SL,12/1/2018,6,1,12,0
TQWL,17,SL,12/1/2018,6,1,12,0
TQWL,10,SL,12/1/2018,6,1,12,0
TQWL,2,SL,11/1/2018,5,1,11,1
TQWL,6,SL,11/1/2018,5,1,11,0
TQWL,8,SL,11/1/2018,5,1,11,0
TQWL,2,3A,12/1/2018,6,1,12,0
TQWL,60,SL,11/1/2018,5,1,11,0
TQWL,27,3A,11/1/2018,5,1,11,0
TQWL,38,3A,12/1/2018,6,1,12,0
TQWL,36,SL,11/1/2018,5,1,11,0
TQWL,47,3A,12/1/2018,6,1,12,0
TQWL,17,3A,12/1/2018,6,1,12,0
TQWL,42,3A,12/1/2018,6,1,12,0
TQWL,28,SL,12/1/2018,6,1,12,0
TQWL,27,SL,12/1/2018,6,1,12,1
TQWL,22,3A,12/1/2018,6,1,12,0
TQWL,111,SL,12/1/2018,6,1,12,0
TQWL,1,SL,12/1/2018,6,1,12,1
TQWL,21,3A,13-01-2018,7,1,13,0
TQWL,50,SL,13-01-2018,7,1,13,0
TQWL,12,SL,14-01-2018,1,1,14,0
TQWL,62,SL,13-01-2018,7,1,13,0
TQWL,1,3A,14-01-2018,1,1,14,1
TQWL,14,SL,14-01-2018,1,1,14,0
TQWL,23,3A,13-01-2018,7,1,13,0
TQWL,4,3A,14-01-2018,1,1,14,0
TQWL,9,3A,14-01-2018,1,1,14,0
TQWL,48,SL,13-01-2018,7,1,13,0
TQWL,17,SL,14-01-2018,1,1,14,0
TQWL,2,3A,15-01-2018,2,1,15,1
TQWL,124,SL,14-01-2018,1,1,14,1
TQWL,3,3A,14-01-2018,1,1,14,0
TQWL,121,SL,14-01-2018,1,1,14,0
TQWL,72,SL,15-01-2018,2,1,15,0
TQWL,84,SL,15-01-2018,2,1,15,0
TQWL,4,SL,16-01-2018,3,1,16,0
TQWL,12,SL,15-01-2018,2,1,15,1
TQWL,73,SL,16-01-2018,3,1,16,0
TQWL,86,SL,15-01-2018,2,1,15,0
TQWL,16,SL,17-01-2018,4,1,17,0
TQWL,3,3A,16-01-2018,3,1,16,0
TQWL,18,SL,16-01-2018,3,1,16,1
TQWL,3,SL,16-01-2018,3,1,16,1
TQWL,81,SL,17-01-2018,4,1,17,0
TQWL,9,3A,17-01-2018,4,1,17,0
TQWL,78,SL,17-01-2018,4,1,17,0
TQWL,1,3A,16-01-2018,3,1,16,0
TQWL,99,SL,17-01-2018,4,1,17,0
TQWL,7,SL,18-01-2018,5,1,18,0
TQWL,3,SL,18-01-2018,5,1,18,1
TQWL,9,3A,18-01-2018,5,1,18,0
TQWL,9,SL,18-01-2018,5,1,18,1
TQWL,2,SL,19-01-2018,6,1,19,1
TQWL,124,SL,17-01-2018,4,1,17,1
TQWL,77,SL,18-01-2018,5,1,18,0
TQWL,47,SL,18-01-2018,5,1,18,0
TQWL,10,SL,20-01-2018,7,1,20,1
TQWL,44,SL,19-01-2018,6,1,19,0
TQWL,8,SL,19-01-2018,6,1,19,1
TQWL,43,SL,19-01-2018,6,1,19,0
TQWL,110,SL,19-01-2018,6,1,19,0
TQWL,1,2A,20-01-2018,7,1,20,0
TQWL,14,SL,20-01-2018,7,1,20,0
TQWL,1,3A,8/10/2017,1,10,8,0
TQWL,30,3A,7/10/2017,7,10,7,0
TQWL,21,3A,7/10/2017,7,10,7,0
TQWL,85,SL,7/10/2017,7,10,7,0
TQWL,53,SL,7/10/2017,7,10,7,0
TQWL,114,SL,7/10/2017,7,10,7,0
TQWL,7,SL,7/10/2017,7,10,7,1
TQWL,12,SL,8/10/2017,1,10,8,0
TQWL,64,SL,7/10/2017,7,10,7,0
TQWL,9,SL,8/10/2017,1,10,8,0
TQWL,14,SL,8/10/2017,1,10,8,0
TQWL,9,SL,9/10/2017,2,10,9,0
TQWL,104,SL,8/10/2017,1,10,8,1
TQWL,14,SL,8/10/2017,1,10,8,0
TQWL,18,3A,8/10/2017,1,10,8,0
TQWL,44,SL,8/10/2017,1,10,8,0
TQWL,9,3A,8/10/2017,1,10,8,0
TQWL,1,3A,9/10/2017,2,10,9,0
TQWL,55,SL,9/10/2017,2,10,9,0
TQWL,1,SL,10/10/2017,3,10,10,0
TQWL,16,SL,9/10/2017,2,10,9,0
TQWL,2,SL,9/10/2017,2,10,9,0
TQWL,18,3A,9/10/2017,2,10,9,0
TQWL,4,SL,10/10/2017,3,10,10,0
TQWL,17,SL,9/10/2017,2,10,9,0
TQWL,48,SL,9/10/2017,2,10,9,0
TQWL,37,SL,9/10/2017,2,10,9,0
TQWL,2,3A,10/10/2017,3,10,10,1
TQWL,64,SL,9/10/2017,2,10,9,0
TQWL,8,SL,9/10/2017,2,10,9,0
TQWL,38,SL,10/10/2017,3,10,10,0
TQWL,6,SL,10/10/2017,3,10,10,1
TQWL,76,SL,9/10/2017,2,10,9,1
TQWL,25,SL,9/10/2017,2,10,9,0
TQWL,63,SL,10/10/2017,3,10,10,0
TQWL,28,SL,10/10/2017,3,10,10,0
TQWL,67,SL,11/10/2017,4,10,11,1
TQWL,48,SL,11/10/2017,4,10,11,0
TQWL,73,SL,10/10/2017,3,10,10,0
TQWL,69,SL,10/10/2017,3,10,10,1
TQWL,11,3A,12/10/2017,5,10,12,0
TQWL,22,3A,13-10-2017,6,10,13,1
TQWL,4,2A,12/10/2017,5,10,12,0
TQWL,31,SL,12/10/2017,5,10,12,0
TQWL,44,SL,12/10/2017,5,10,12,0
TQWL,55,SL,12/10/2017,5,10,12,0
TQWL,7,SL,12/10/2017,5,10,12,0
TQWL,22,SL,12/10/2017,5,10,12,0
TQWL,34,SL,12/10/2017,5,10,12,0
TQWL,27,SL,11/10/2017,4,10,11,1
TQWL,53,SL,12/10/2017,5,10,12,0
TQWL,27,SL,12/10/2017,5,10,12,0
TQWL,5,3A,11/10/2017,4,10,11,1
TQWL,1,2A,12/10/2017,5,10,12,0
TQWL,85,SL,12/10/2017,5,10,12,0
TQWL,19,3A,13-10-2017,6,10,13,0
TQWL,2,3A,14-10-2017,7,10,14,0
TQWL,58,SL,13-10-2017,6,10,13,0
TQWL,105,SL,13-10-2017,6,10,13,0
TQWL,5,SL,14-10-2017,7,10,14,1
TQWL,82,SL,13-10-2017,6,10,13,0
TQWL,116,SL,12/10/2017,5,10,12,1
TQWL,2,SL,13-10-2017,6,10,13,0
TQWL,47,SL,13-10-2017,6,10,13,0
TQWL,60,SL,13-10-2017,6,10,13,0
TQWL,8,SL,14-10-2017,7,10,14,0
TQWL,6,SL,13-10-2017,6,10,13,0
TQWL,32,3A,13-10-2017,6,10,13,0
TQWL,4,SL,14-10-2017,7,10,14,1
TQWL,3,3A,14-10-2017,7,10,14,0
TQWL,6,2A,14-10-2017,7,10,14,0
TQWL,45,3A,14-10-2017,7,10,14,0
TQWL,21,SL,14-10-2017,7,10,14,0
TQWL,43,SL,14-10-2017,7,10,14,1
TQWL,33,SL,13-10-2017,6,10,13,0
TQWL,117,SL,13-10-2017,6,10,13,0
TQWL,1,SL,17-10-2017,3,10,17,0
TQWL,2,SL,17-10-2017,3,10,17,0
TQWL,106,SL,17-10-2017,3,10,17,0
TQWL,27,3A,18-10-2017,4,10,18,0
TQWL,1,3A,18-10-2017,4,10,18,0
TQWL,84,SL,17-10-2017,3,10,17,0
TQWL,23,SL,17-10-2017,3,10,17,0
TQWL,49,SL,17-10-2017,3,10,17,0
TQWL,20,3A,17-10-2017,3,10,17,0
TQWL,6,SL,17-10-2017,3,10,17,0
TQWL,14,SL,17-10-2017,3,10,17,0
TQWL,104,SL,17-10-2017,3,10,17,0
TQWL,9,3A,17-10-2017,3,10,17,0
TQWL,53,SL,17-10-2017,3,10,17,0
TQWL,11,3A,18-10-2017,4,10,18,0
TQWL,18,3A,18-10-2017,4,10,18,0
TQWL,8,3A,17-10-2017,3,10,17,0
TQWL,16,3A,18-10-2017,4,10,18,0
TQWL,31,3A,18-10-2017,4,10,18,0
TQWL,5,3A,18-10-2017,4,10,18,0
TQWL,71,SL,20-01-2018,7,1,20,0
TQWL,8,SL,21-01-2018,1,1,21,0
TQWL,12,SL,21-01-2018,1,1,21,0
TQWL,21,3A,19-01-2018,6,1,19,0
TQWL,70,SL,20-01-2018,7,1,20,1
TQWL,1,3A,20-01-2018,7,1,20,0
TQWL,1,SL,20-01-2018,7,1,20,1
TQWL,45,SL,20-01-2018,7,1,20,1
TQWL,7,3A,20-01-2018,7,1,20,1
TQWL,1,SL,22-01-2018,2,1,22,0
TQWL,7,SL,22-01-2018,2,1,22,0
TQWL,75,SL,21-01-2018,1,1,21,0
TQWL,51,SL,21-01-2018,1,1,21,0
TQWL,9,SL,22-01-2018,2,1,22,0
TQWL,10,SL,22-01-2018,2,1,22,0
TQWL,3,SL,21-01-2018,1,1,21,0
TQWL,1,SL,21-01-2018,1,1,21,1
TQWL,40,SL,21-01-2018,1,1,21,0
TQWL,48,SL,22-01-2018,2,1,22,0
TQWL,12,SL,22-01-2018,2,1,22,0
TQWL,8,SL,23-01-2018,3,1,23,1
TQWL,41,SL,22-01-2018,2,1,22,0
TQWL,19,3A,22-01-2018,2,1,22,0
TQWL,23,SL,22-01-2018,2,1,22,0
TQWL,61,SL,22-01-2018,2,1,22,0
TQWL,2,2A,24-01-2018,4,1,24,0
TQWL,1,SL,24-01-2018,4,1,24,0
TQWL,10,SL,24-01-2018,4,1,24,0
TQWL,40,SL,24-01-2018,4,1,24,0
TQWL,32,SL,24-01-2018,4,1,24,1
TQWL,32,3A,24-01-2018,4,1,24,0
TQWL,97,SL,24-01-2018,4,1,24,0
TQWL,5,SL,17-03-2018,7,3,17,1
TQWL,10,3A,17-03-2018,7,3,17,0
TQWL,24,SL,18-03-2018,1,3,18,0
TQWL,10,SL,18-03-2018,1,3,18,0
